periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,033B-CD01b. Malaria (diagnosed) - Deaths,033B-AP02. Total OPD,033B-CD01a. Malaria (diagnosed)  - Cases,033B-MA01. Suspected Malaria (Fever),033B-TR08. RDT (Malaria) Tests,033B-TR01. ACT (Tablets),033B-MA02. Cases Tested with RDT,033B-MA03. RDT Positive Cases,033B-MA04. Cases Tested with Microscopy,033B-MA05. Microscopy Positive Cases
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Kawempe Division,Nuwa Clinic and Diagnostic Centre HC II,S6ECXvqeeuh,Nuwa Clinic and Diagnostic Centre HC II,,,,300.0,95.0,228.0,33.0,100.0,147.0,71.0,85.0,22.0
2022,2022,2022,,MOH - Uganda,Tooro,Kitagwenda District,Nyabbani Subcounty,Nyabbani HC III,aVLWD9zrowf,Nyabbani HC III,,,,4324.0,1937.0,3207.0,23934.0,1741902.0,3006.0,1859.0,338.0,96.0
2022,2022,2022,,MOH - Uganda,Kigezi,Kisoro District,Chahi Subcounty,Nyabihuniko HC III,oJjQxwDB9EW,Nyabihuniko HC III,,,,7503.0,86.0,324.0,31262.0,208259.0,317.0,87.0,7.0,1.0
2022,2022,2022,,MOH - Uganda,Ankole,Rwampara District,Rugando Subcounty,Nyabikungu HC II,aDj3EMWCw1G,Nyabikungu HC II,,,1.0,1665.0,40.0,564.0,17406.0,239222.0,564.0,40.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Kisinga Kagando Town Council,Nyabirango Prison Clinic,XyxKGf6XkIE,Nyabirango Prison Clinic,,,,688.0,189.0,466.0,508.0,21906.0,466.0,288.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukiga District,Muhanga Town Council,Nyabirerema HC II,uijXWY3ImLP,Nyabirerema HC II,,,,1292.0,48.0,547.0,1366.0,,536.0,45.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Kisinga Kagando Town Council,Nyabirongo HC III,fIF70rtNGDv,Nyabirongo HC III,,,,15156.0,3872.0,8663.0,350.0,149860.0,2990.0,1208.0,5897.0,2204.0
2022,2022,2022,,MOH - Uganda,Ankole,Mbarara District,Kashare Subcounty,Nyabisirira HC II,agv8x8otfmZ,Nyabisirira HC II,,,,3760.0,1198.0,2301.0,24580.0,126554.0,2301.0,1226.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Bugangari Subcounty,Nyabiteete HC II,lYcZavJEBXg,Nyabiteete HC II,,,,4650.0,239.0,1016.0,173325.0,943554.0,1016.0,244.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Bushenyi District,Nyabubare Subcounty,Nyabubare HC III,ci2uaeBv4Jg,Nyabubare HC III,,,,6545.0,1035.0,3202.0,50837.0,380984.0,3202.0,1146.0,2.0,2.0
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Lubiriha Town Council,Nyabugando HC III,JbyNRdK814R,Nyabugando HC III,,,2.0,5701.0,455.0,1233.0,14525.0,17730.0,1181.0,379.0,10.0,6.0
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Lubiriha Town Council,Nyabugando Medical Centre HC III,me2QCQ0oLGq,Nyabugando Medical Centre HC III,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Ankole,Ibanda District,Bufunda Division,Nyabuhikye Prison HC II,gnahoaxeI4D,Nyabuhikye Prison HC II,,,,5240.0,256.0,850.0,43866.0,369789.0,850.0,263.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ntungamo District,Nyarutuntu Subcounty,Nyaburiza HC II,qNPSuHsI7VL,Nyaburiza HC II,,,,1181.0,444.0,754.0,24272.0,280357.0,754.0,336.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kabale District,Kyanamira Subcounty,Nyabushabi HC II,Lv2hN8kFsyr,Nyabushabi HC II,,,,2287.0,49.0,260.0,16544.0,79815.0,254.0,51.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Nyarushanje Subcounty,Nyabushenyi HC II,SQIL4IUKr5H,Nyabushenyi HC II,,,,3693.0,688.0,2016.0,52952.0,325182.0,2016.0,662.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kabarole District,Mugusu Subcounty,Nyabuswa HC III,OwDder9Wkwn,Nyabuswa HC III,,,,4620.0,339.0,1688.0,87530.0,301376.0,1688.0,313.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Masindi District,Budongo Subcounty,Nyabyeya HC II,sSjaulsyygM,Nyabyeya HC II,,,,2328.0,440.0,728.0,5371.0,129056.0,728.0,431.0,,
2022,2022,2022,,MOH - Uganda,Teso,Kapelebyong District,Kapelebyong Subcounty,Nyada HC II,r6nCqqhhKQN,Nyada HC II,,,,1760.0,889.0,1280.0,212343.0,8411063.0,1280.0,794.0,,
2022,2022,2022,,MOH - Uganda,West Nile,Maracha District,Nyadri South Subcounty,Nyadri HC III,acTilIN9qRy,Nyadri HC III,,,,11791.0,6586.0,9605.0,1204628.0,6223512.0,9589.0,6237.0,120.0,5.0
2022,2022,2022,,MOH - Uganda,Tooro,Bundibugyo District,Nyahuka Town Council,Nyahuka HC IV,Wtx8GzEga6v,Nyahuka HC IV,,,,19435.0,7404.0,11453.0,84482.0,5581781.0,11234.0,7573.0,219.0,99.0
2022,2022,2022,,MOH - Uganda,Ankole,Rwampara District,Rugando Subcounty,Nyakabaare HC II,Sop1i4KIo2k,Nyakabaare HC II,,,,2463.0,196.0,1587.0,34098.0,268866.0,1587.0,197.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kisoro District,Nyakabande Subcounty,Nyakabande HC II,cfVjkhcqQqr,Nyakabande HC II,,,,23360.0,1838.0,7700.0,46288.0,1398640.0,7700.0,1651.0,240.0,28.0
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Rukoki Subcounty,Nyakabingo HC II,IcuUef7OC5T,Nyakabingo HC II,,,,2894.0,734.0,1693.0,15401.0,1664981.0,1567.0,546.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Buyanja Subcounty,Nyakabungo HC II,uOMzRaUbGoG,Nyakabungo HC II,,,,481.0,56.0,242.0,6143.0,339274.0,242.0,53.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Kiryandongo District,Bweyale Town Council,Nyakadoti HC III,rfk0AEPFYk5,Nyakadoti HC III,,,,19132.0,9248.0,20874.0,93601.0,1719624.0,20858.0,9220.0,14.0,4.0
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Nyakagyeme Subcounty,Nyakagyeme HC III,kLgmLxMJP9O,Nyakagyeme HC III,,,,5857.0,105.0,936.0,17085.0,156900.0,936.0,71.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Kiruhura District,Nyakashashara Subcounty,Nyakahita HC II,wCOg7R9Ty1P,Nyakahita HC II,,,,2654.0,553.0,1744.0,31030.0,253070.0,1744.0,679.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Ruhinda Subcounty,Nyakanyinya HC II,oZGP4SNOqtz,Nyakanyinya HC II,,,,546.0,45.0,255.0,310.0,2156.0,255.0,48.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukiga District,Rwamucucu Subcounty,Nyakarambi HC II,j1eV7w83owz,Nyakarambi HC II,,,,1134.0,206.0,288.0,715.0,5910.0,284.0,53.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Bugangari Subcounty,Nyakariro HC II,aCql1TMKcpb,Nyakariro HC II,,,,5256.0,1069.0,2334.0,157030.0,985640.0,2142.0,1126.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kyenjojo District,Nyabuharwa Subcounty,Nyakarongo HC II,aU6065dnndu,Nyakarongo HC II,,,,6366.0,3155.0,4693.0,19067.0,750786.0,4286.0,2759.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kabale District,Kaharo Subcounty,Nyakasharara (Kabale) HC II,aRMmd4zYKEH,Nyakasharara (Kabale) HC II,,,,2103.0,16.0,281.0,11737.0,43044.0,275.0,16.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Kiruhura District,Nyakashashara Subcounty,Nyakashashara HC III,SU8JOQnA0n1,Nyakashashara HC III,,,,5639.0,1950.0,3800.0,27483.0,293041.0,3703.0,1812.0,97.0,31.0
2022,2022,2022,,MOH - Uganda,Kigezi,Rukiga District,Kashambya Subcounty,Nyakashebeya HC II,aDIY8RVC9J0,Nyakashebeya HC II,,,,3192.0,13.0,260.0,9487.0,162626.0,252.0,43.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Sheema District,Rugarama Subcounty (Sheema District),Nyakashoga HC II,yt21GYHGs9Z,Nyakashoga HC II,,,,1229.0,16.0,856.0,1800.0,49349.0,856.0,14.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kanungu District,Nyamirama Subcounty,Nyakashozi HC II,UQKvb926FKp,Nyakashozi HC II,,,,2786.0,491.0,1439.0,2766.0,15917.0,1421.0,466.0,2.0,2.0
2022,2022,2022,,MOH - Uganda,Kigezi,Kanungu District,Kanungu Town Council,Nyakatare HC III,Nm3mxuGGRG1,Nyakatare HC III,,,,3625.0,188.0,1474.0,18047.0,87128.0,1186.0,165.0,287.0,24.0
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Nyakatonzi Subcounty,Nyakatonzi Good Care Samaritan HC II,Qo6Yl2KCs1f,Nyakatonzi Good Care Samaritan HC II,,,,424.0,137.0,193.0,221.0,1016.0,192.0,127.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Nyakatonzi Subcounty,Nyakatonzi HC II,hFgQuKoVTTW,Nyakatonzi HC II,,,,3922.0,1687.0,2550.0,22226.0,830252.0,2483.0,1666.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ibanda District,Kagongo Division,Nyakatookye HC II,adncZQdcSzE,Nyakatookye HC II,,,,2099.0,938.0,1866.0,14219.0,644930.0,1769.0,890.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Mitooma District,Bitereko Subcounty,Nyakatsiro HC III,Dk1SkAipwsf,Nyakatsiro HC III,,,1.0,2276.0,253.0,1356.0,24180.0,10274.0,1356.0,293.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Kiryandongo District,Kigumba Town Council,Nyakatugo Medical Centre,H4eEE9fRlAh,Nyakatugo Medical Centre,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Ankole,Mbarara City,Nyakayojo Division,Nyakayojo HC III,fvak0fciiOr,Nyakayojo HC III,,,,3876.0,340.0,1476.0,12925.0,131170.0,1467.0,339.0,33.0,7.0
2022,2022,2022,,MOH - Uganda,Ankole,Buhweju District,Nyakaziba Town Council,Nyakaziba HC II,DcfZGWaRb5z,Nyakaziba HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Kebisoni Subcounty,Nyakazinga HC II,DZjkWHQOCGg,Nyakazinga HC II,,,1.0,479.0,42.0,209.0,5462.0,5532.0,209.0,41.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ntungamo District,Ihunga Subcounty,Nyakibigi HC II,QL6CPNbpOcH,Nyakibigi HC II,,,,3697.0,1658.0,3296.0,84655.0,990046.0,3296.0,1592.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukiga District,Kamwezi Subcounty,Nyakihanga HC II,V27Y8nNYfSH,Nyakihanga HC II,,,,2788.0,418.0,2259.0,51920.0,32643.0,2259.0,1001.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Bwera Subcounty,Nyakimasa HC II,NIY73zF93pM,Nyakimasa HC II,,,,6346.0,1012.0,2875.0,9412.0,1555741.0,2247.0,819.0,670.0,236.0
2022,2022,2022,,MOH - Uganda,Kigezi,Kisoro District,Nyakinama Subcounty,Nyakinama HC III,PncHhF14R0N,Nyakinama HC III,,,,7641.0,141.0,1045.0,10561.0,80745.0,1026.0,127.0,38.0,7.0
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Nyakagyeme Subcounty,Nyakinengo HC II,g0ayW89a5au,Nyakinengo HC II,,,,2084.0,7.0,194.0,31961.0,486245.0,194.0,21.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Nyakagyeme Subcounty,Nyakinengo NGO HC II,LmlxlHk4gSf,Nyakinengo NGO HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kanungu District,Nyakinoni Subcounty,Nyakinoni HC II,dLltT9lhShc,Nyakinoni HC II,,,,2368.0,724.0,1737.0,6745.0,240374.0,1344.0,667.0,295.0,116.0
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Nyakishenyi Subcounty,Nyakishenyi HC III,UKwlyClQ3AR,Nyakishenyi HC III,,,,9432.0,262.0,2286.0,91750.0,2165820.0,2286.0,258.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Nyakishenyi Subcounty,Nyakishenyi Ngo HC III,DjB72S6GhfB,Nyakishenyi Ngo HC III,,,,1066.0,42.0,282.0,4550.0,114120.0,137.0,32.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Mitooma District,Mitooma Subcounty,Nyakishojwa HC II,KFix5BxgoTl,Nyakishojwa HC II,,,5.0,7022.0,1146.0,3289.0,75025.0,1984788.0,3289.0,1235.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Masindi District,Karujubu Division,Nyakitiibwa HC III,aFXkqZXMomP,Nyakitiibwa HC III,,,,7525.0,2704.0,5024.0,77555.0,3117600.0,4961.0,2532.0,85.0,41.0
2022,2022,2022,,MOH - Uganda,Tooro,Kabarole District,Karangura Subcounty,Nyakitokoli HC II,kSanP7rgdb2,Nyakitokoli HC II,,,,4026.0,228.0,881.0,103529.0,796524.0,881.0,233.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Isingiro District,Nyakitunda Subcounty,Nyakitunda HC III,iIx3m63SxVt,Nyakitunda HC III,,,,9172.0,1400.0,5203.0,52281.0,1561552.0,5106.0,1429.0,41.0,17.0
2022,2022,2022,,MOH - Uganda,Ankole,Mitooma District,Mutara Subcounty,Nyakizinga HC II,O5U6v9ddjoj,Nyakizinga HC II,,,,1717.0,388.0,1410.0,26637.0,19201.0,1410.0,358.0,,
2022,2022,2022,,MOH - Uganda,Karamoja,Abim District,Nyakwae Subcounty,Nyakwae HC III,aZEsILFiYCF,Nyakwae HC III,,,,7704.0,2921.0,5372.0,22103.0,638964.0,5334.0,2818.0,173.0,104.0
2022,2022,2022,,MOH - Uganda,Ankole,Ntungamo District,Nyakyera Town Council,Nyakyera HC III,vQMNtz05zAJ,Nyakyera HC III,,,,12259.0,4042.0,8942.0,44083.0,1023357.0,8942.0,4040.0,1.0,1.0
2022,2022,2022,,MOH - Uganda,Bukedi,Tororo District,Osukuru Subcounty,Nyalakot HC II,auCzREvJkxl,Nyalakot HC II,,,,6514.0,2934.0,5262.0,34935.0,948789.0,5157.0,4066.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Sheema District,Shuuku Town Council,Nyamabaare HC II,P4S1NQLpjzw,Nyamabaare HC II,,,,141.0,1.0,74.0,657.0,2112.0,74.0,4.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rubanda District,Ikumba Subcounty,Nyamabare HC II,lC60BUrGZlW,Nyamabare HC II,,,,1986.0,55.0,186.0,10000.0,23703.0,186.0,71.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kyenjojo District,Rugombe Town Council,Nyamabuga HC III,F2JcZqU3iQD,Nyamabuga HC III,,,,5788.0,3050.0,7445.0,170534.0,4619406.0,5416.0,2799.0,63.0,51.0
2022,2022,2022,,MOH - Uganda,Bukedi,Tororo District,Nabuyoga Subcounty,Nyamalogo HC II,L7H26nkcc8K,Nyamalogo HC II,,,,6042.0,1487.0,4681.0,8026.0,257178.0,4117.0,3314.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ibanda District,Nyamarebe Subcounty,Nyamarebe HC III,xzB84Cpdcuk,Nyamarebe HC III,,,,9713.0,280.0,5815.0,7973.0,75203345.0,2980.0,1834.0,11843.0,526.0
2022,2022,2022,,MOH - Uganda,Bunyoro,Kibaale District,Nyamarunda Town Council,Nyamarunda Medical Centre HC II,DCMeBiy5gcJ,Nyamarunda Medical Centre HC II,,,,142.0,92.0,113.0,16.0,,113.0,89.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Isingiro District,Mbaare Subcounty,Nyamarungi HC II,fx262rh7ner,Nyamarungi HC II,,,,4327.0,2397.0,3755.0,20757.0,86016.0,3755.0,2358.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Kibaale District,Nyamarwa Subcounty,Nyamarwa HC III,Q6MT6wA0bBm,Nyamarwa HC III,,,,7998.0,2571.0,5466.0,282945.0,4689540.0,5458.0,2565.0,10.0,5.0
2022,2022,2022,,MOH - Uganda,Kigezi,Kisoro District,Bukimbiri Subcounty,Nyamatsinda HC II,a9bKfr5vZOt,Nyamatsinda HC II,,,,3564.0,135.0,370.0,10724.0,177300.0,370.0,133.0,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Kawempe Division,Nyamayalwo Clinic HC II,aiwF1KdwdWZ,Nyamayalwo Clinic HC II,,,,530.0,21.0,215.0,301.0,474.0,78.0,5.0,137.0,16.0
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Kawempe Division,Nyamayalwo Medical Centre HC III,GK8lCVVinaE,Nyamayalwo Medical Centre HC III,,,,444.0,66.0,179.0,236.0,482.0,73.0,19.0,91.0,29.0
2022,2022,2022,,MOH - Uganda,Bunyoro,Masindi District,Central Division (Masindi MC),Nyamigisa HC II,aoSaHHEzyxK,Nyamigisa HC II,,,,9117.0,454.0,5695.0,24533.0,15670.0,2612.0,562.0,3001.0,410.0
2022,2022,2022,,MOH - Uganda,Ankole,Bushenyi District,Nyakabirizi Division,Nyamiko HC III,tNKFVZxjvQt,Nyamiko HC III,,,,3377.0,159.0,1270.0,1722.0,26016.0,1270.0,136.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kanungu District,Nyamirama Subcounty,Nyamirama HC III,bSj21Ydq4fP,Nyamirama HC III,,,,9528.0,1980.0,5707.0,38526.0,143354.0,5680.0,1907.0,26.0,7.0
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Muhokya Subcounty,Nyamirami HC IV,KIxk9RDic7e,Nyamirami HC IV,,,,10771.0,3067.0,6471.0,47043.0,850927.0,3840.0,1606.0,2619.0,1288.0
2022,2022,2022,,MOH - Uganda,Ankole,Ibanda District,Bufunda Division,Nyamirima HC II (Bufunda Division),I7jJnMfaKrv,Nyamirima HC II (Bufunda Division),,,,2236.0,525.0,1506.0,48995.0,9845240.0,1506.0,522.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Mbarara District,Kashare Subcounty,Nyamirima HC II (Kashare Subcounty),bv4xDC78z8O,Nyamirima HC II (Kashare Subcounty),,,,708.0,380.0,533.0,344.0,78779.0,533.0,343.0,,
2022,2022,2022,,MOH - Uganda,North Central,Kiboga District,Kapeke Subcounty,Nyamiringa HC III,ev1JnEmvQe0,Nyamiringa HC III,,,,3125.0,1495.0,2224.0,27665.0,1058838.0,1656.0,1012.0,534.0,305.0
2022,2022,2022,,MOH - Uganda,Kigezi,Kabale District,Butanda Subcounty,Nyamiryango HC II,rYzEnMX4QXM,Nyamiryango HC II,,,,1778.0,94.0,243.0,13912.0,6636.0,243.0,77.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Bunyangabu District,Kiyombya Subcounty,Nyamiseke HC II,IthQ06bKLDY,Nyamiseke HC II,,,,3920.0,836.0,1160.0,150.0,148544.0,1160.0,788.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Mbarara City,Nyamitanga Division,Nyamitanga Govt HC III,uoOrITIaKEJ,Nyamitanga Govt HC III,,,,4301.0,351.0,1897.0,38800.0,431885.0,1886.0,336.0,20.0,1.0
2022,2022,2022,,MOH - Uganda,Ankole,Mbarara City,Nyamitanga Division,Nyamitanga Ngo HC II,XAXiTTdQ57t,Nyamitanga Ngo HC II,,,,526.0,115.0,332.0,1310.0,171861.0,113.0,50.0,220.0,66.0
2022,2022,2022,,MOH - Uganda,Ankole,Isingiro District,Masha Subcounty,Nyamitsindo HC II,J0PhAcyaSxc,Nyamitsindo HC II,,,,3470.0,829.0,3007.0,50954.0,350129.0,3007.0,841.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Mbarara City,Kakoba Division,Nyamityobora HC II,J7hNSRvyUFC,Nyamityobora HC II,,,,2941.0,245.0,941.0,18125.0,150146.0,928.0,229.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Bushenyi District,Kyeizooba Subcounty,Nyamiyaga HC II,RK1G89m13EH,Nyamiyaga HC II,,,,2251.0,75.0,814.0,46706.0,325568.0,814.0,78.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Isingiro District,Nyamuyanja Subcounty,Nyamuyanja HC IV,axKfX1OmCTn,Nyamuyanja HC IV,,,,9761.0,305.0,3932.0,87492.0,1601033.0,3929.0,300.0,5.0,
2022,2022,2022,,MOH - Uganda,North Central,Kassanda District,Kitumbi Subcounty,Nyamwasa HC II,RWazBHkVBZw,Nyamwasa HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kanungu District,Kihihi Town Council,Nyamwegabira HC III,TbdxHVOs0zC,Nyamwegabira HC III,,,,2025.0,358.0,1362.0,28575.0,285862.0,1095.0,292.0,236.0,55.0
2022,2022,2022,,MOH - Uganda,Ankole,Ntungamo District,Rubaare Subcounty,Nyanga HC III,agJr4JxEd5N,Nyanga HC III,,,,5650.0,895.0,2785.0,40585.0,227695.0,2785.0,918.0,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Nakawa Division,Nyange Clinic (Bukoto I) HC II,zFTQbiFCCvN,Nyange Clinic (Bukoto I) HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Central Division (Kampala CCA),Nyange Clinic (Kamwokya II) HC II,ho431RVLfJm,Nyange Clinic (Kamwokya II) HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,South Central,Wakiso District,Kyengera Town Council,Nyange General Clinic HC III,OJsZ242jotp,Nyange General Clinic HC III,,,,1802.0,41.0,684.0,,,155.0,34.0,535.0,91.0
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Kawempe Division,Nyange Medical Clinic HC II,WvPym3E9aEj,Nyange Medical Clinic HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Bugoye Subcounty,Nyangonge HC II,IB67tAj9WAO,Nyangonge HC II,,,,3604.0,2040.0,2597.0,92241.0,3159202.0,2597.0,1920.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Maliba Subcounty,Nyangorongo HC II,ajcmYoJ4qIl,Nyangorongo HC II,,,,3427.0,1292.0,2240.0,17896.0,844194.0,2240.0,1288.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kabale District,Maziba Subcounty,Nyanja (Kabale) HC II,iLs4IqxOOLh,Nyanja (Kabale) HC II,,,,1522.0,37.0,340.0,6173.0,42926.0,340.0,35.0,,
2022,2022,2022,,MOH - Uganda,North Central,Mukono District,Goma Division,Nyanja (Mukono) HC II,xMuZM28h4kB,Nyanja (Mukono) HC II,,,,827.0,215.0,486.0,10322.0,44184.0,486.0,215.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kyenjojo District,Mabiira Town Council,Nyankwanzi HC III,OXa6YSwJxEd,Nyankwanzi HC III,,,,12574.0,5553.0,7564.0,44823.0,3115758.0,5827.0,3884.0,1638.0,1100.0
2022,2022,2022,,MOH - Uganda,Tooro,Kabarole District,Harugogo Subcounty,Nyantaboma HC III,v19MRLoaChf,Nyantaboma HC III,,,,7030.0,1902.0,4160.0,34450.0,274831.0,4160.0,1935.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Masindi District,Nyantonzi Subcounty,Nyantonzi HC III,SzShxoEQf7a,Nyantonzi HC III,,,,3923.0,992.0,1969.0,55026.0,473559.0,1685.0,886.0,231.0,104.0
2022,2022,2022,,MOH - Uganda,West Nile,Zombo District,Nyapea Subcounty,Nyapea Hospital,H5hAGwZHpUb,Nyapea Hospital,,,2.0,8129.0,2004.0,4708.0,66402.0,915205.0,4260.0,1823.0,435.0,183.0
2022,2022,2022,,MOH - Uganda,West Nile,Nebbi District,Nyaravur Subcounty,Nyaravur HC III,g4MQbbN4oR6,Nyaravur HC III,,,,11609.0,6482.0,10065.0,63920.0,4855909.0,9758.0,6082.0,588.0,101.0
2022,2022,2022,,MOH - Uganda,West Nile,Pakwach District,Alwii Subcounty,Nyariegi HC II,a4v12JJXmvL,Nyariegi HC II,,,,2006.0,885.0,1392.0,9538.0,303759.0,1392.0,862.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ntungamo District,Ntungamo Subcounty,Nyarubare HC II,kjrZmlTqV89,Nyarubare HC II,,,,2820.0,291.0,776.0,100183.0,943221.0,786.0,269.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Mbarara District,Bukiro Subcounty,Nyarubungo HC II,PBk9mkvmwVa,Nyarubungo HC II,,,,3223.0,492.0,1740.0,54275.0,780480.0,1740.0,496.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Isingiro District,Masha Subcounty,Nyarubungo HC III,dZKfMZLWA5D,Nyarubungo HC III,,,,6445.0,1381.0,4075.0,74160.0,1803750.0,4075.0,1292.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kisoro District,Nyarubuye Subcounty,Nyarubuye HC III,HlsEfEtkMwL,Nyarubuye HC III,,,,8874.0,172.0,893.0,108393.0,187129.0,893.0,156.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Nyakishenyi Subcounty,Nyarugando HC II,oKUibPXdpfx,Nyarugando HC II,,,,2890.0,420.0,2163.0,29276.0,247543.0,2163.0,671.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Bushenyi District,Nyabubare Subcounty,Nyarugote HC II,wMiApjHnWVa,Nyarugote HC II,,,,4382.0,1264.0,3105.0,46550.0,57827.0,3105.0,1264.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Rwampara District,Bugamba Subcounty,Nyaruhandagazi HC III,U66jLYBFyRb,Nyaruhandagazi HC III,,,,6832.0,316.0,2210.0,23684.0,198678.0,2210.0,287.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rubanda District,Rubanda Town Council,Nyaruhanga HC II,OpTk62jg5SB,Nyaruhanga HC II,,,,2205.0,34.0,210.0,11650.0,71378.0,199.0,35.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rubanda District,Rubanda Town Council,Nyaruhanga Ngo HC II,DdplPxXfmOB,Nyaruhanga Ngo HC II,,,,145.0,4.0,44.0,1271.0,848.0,42.0,7.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ibanda District,Rukiri Subcounty,Nyarukiika HC II,NoDyrGrOuRW,Nyarukiika HC II,,,,2234.0,744.0,1178.0,22005.0,1860113.0,1171.0,649.0,10.0,1.0
2022,2022,2022,,MOH - Uganda,Ankole,Ibanda District,Rukiri Subcounty,Nyarukiika Medical Centre Clinic,IDKLziIG6cU,Nyarukiika Medical Centre Clinic,,,,,,,,,,,,
